文山區,臺北市文山區景福街54巷5弄1~50號,27.46,10107,123.87,17100000,138043,0,0,304228,2765818,24.999395,121.537222
松山區,臺北市松山區南京東路五段1~50號,6.09,10108,73.67,18000000,244340,0,0,306464,2771545,25.051016,121.559607
松山區,臺北市松山區新東街3巷1~50號,30,10107,84.04,15600000,185626,0,0,307044,2772275,25.057585,121.565386
松山區,臺北市松山區延壽街330巷1~50號,23.06,10108,110.97,19000000,171217,0,0,306589,2771996,25.055083,121.560865
文山區,臺北市文山區和興路44巷3弄1~50號,34.12,10107,96.28,10950000,113735,0,0,305270,2764171,24.984488,121.547479
文山區,臺北市文山區忠順街一段10巷1~50號,43.53,10108,155.17,18250000,117616,0,0,306372,2764044,24.983301,121.558389
文山區,臺北市文山區辛亥路四段101巷140弄1~50號,170,10108,210.7,29000000,137636,0,0,306794,2766673,25.00702,121.562677
文山區,臺北市文山區景興路127巷1~50號,30.25,10108,102.59,13800000,134516,0,0,305019,2765283,24.994537,121.545037
松山區,民生段1~50地號,8,10107,0,196800,24600,0,0,307258,2772809,25.062398,121.567529
松山區,臺北市松山區民生東路三段130巷5弄1~50號,37.93,10107,140.7,29800000,211801,0,0,305150,2772168,25.056689,121.54661
松山區,臺北市松山區復興北路427巷1~50號,1.86,10108,11.48,890000,,0,890000,305143,2772910,25.063388,121.54657
文山區,臺北市文山區景興路153巷1~50號,19.61,10108,47.91,6750000,140889,0,0,305027,2765134,24.993191,121.54511
文山區,臺北市文山區仙岩路16巷51~100號,58.97,10108,105.13,13200000,125555,0,0,305546,2765413,24.995691,121.550263
文山區,臺北市文山區萬隆街51~100號,21.66,10108,111.71,16880000,151100,0,0,304255,2765964,25.000712,121.537496
文山區,臺北市文山區試院路144巷4弄1~50號,19.66,10107,56.21,4600000,81831,0,0,305311,2764853,24.990644,121.547912
松山區,臺北市松山區八德路三段151~200號,11.66,10108,112.75,24000000,212860,0,0,306141,2771198,25.047896,121.556392
松山區,臺北市松山區南京東路五段151~200號,15.2,10108,235.01,66000000,280845,35.56,0,306838,2771615,25.051634,121.563317
松山區,臺北市松山區南京東路四段101~150號,15.81,10107,161.8,31380000,193945,0,0,305976,2771627,25.051775,121.554774
松山區,臺北市松山區八德路四段751~800號,7.29,10106,83.73,10100000,120628,42.73,0,308370,2771619,25.051612,121.5785
松山區,臺北市松山區復興北路51~100號,33.97,10107,391.41,87500000,223552,35.44,0,304947,2771462,25.050323,121.54457
文山區,臺北市文山區木新路三段243巷1弄1~50號,24.25,10107,82.43,13100000,158928,0,0,306466,2763772,24.980842,121.559309
文山區,臺北市文山區光輝路118巷1~50號,77,10107,100.25,18800000,187531,0,0,306317,2764136,24.984134,121.557848
文山區,臺北市文山區辛亥路四段151~200號,18.58,10108,101.42,16200000,159728,0,0,306176,2766352,25.004145,121.556542
文山區,臺北市文山區忠順街二段90巷1~50號,26.39,10108,99.84,12020000,120396,0,0,307072,2764191,24.984602,121.565329
文山區,臺北市文山區辛亥路四段101巷140弄1~50號,169,10107,168.73,24000000,142239,0,0,306749,2766698,25.007247,121.562232
文山區,臺北市文山區指南路二段45巷24弄1~50號,39.25,10108,107.18,13300000,124090,0,0,308006,2764710,24.989252,121.574602
文山區,臺北市文山區試院路84巷1~50號,38.49,10108,90.27,9500000,105244,0,0,305468,2764827,24.990403,121.549466
松山區,逸仙段三小段101~150地號,0.68,10108,0,32435,47660,0,0,306440,2769919,25.036338,121.559303
松山區,臺北市松山區復興北路427巷1~50號,1.86,10108,11.48,980000,,0,980000,305137,2772916,25.063443,121.546511
松山區,臺北市松山區復興北路427巷1~50號,1.86,10108,11.48,950000,,0,950000,305156,2772897,25.06327,121.546699
松山區,臺北市松山區富錦街301~350號,26.71,10107,125.53,35000000,278818,0,0,306228,2772543,25.060035,121.557309
松山區,臺北市松山區民生東路五段201~250號,22.24,10103,111.83,22800000,203876,0,0,307296,2772497,25.05958,121.567893
松山區,臺北市松山區健康路151~200號,15.82,10106,83.01,16000000,192748,0,0,306613,2771913,25.054333,121.561099
文山區,臺北市文山區興隆路二段217巷1~50號,8.65,10108,39.77,5000000,125714,0,0,305471,2766133,25.002194,121.549549
文山區,臺北市文山區萬芳路1~50號,18.7,10107,76.28,10450000,136992,0,0,307571,2765401,24.995507,121.570322
文山區,臺北市文山區木新路二段251~300號,47.06,10108,132.21,31800000,240526,0,0,307136,2763963,24.982541,121.565953
松山區,臺北市松山區民權東路五段1~50號,20.8,10108,118.31,21480000,181550,0,0,306983,2772846,25.062742,121.564805
松山區,臺北市信義區吳興街284巷1~50號,14.21,10108,66.46,10500000,157984,0,0,306877,2768380,25.022428,121.56357
松山區,臺北市松山區復興北路201~250號,4.67,10107,34.94,5760000,164822,0,0,304961,2772044,25.055577,121.544732
松山區,臺北市松山區民生東路五段201~250號,2.44,10108,37.81,7000000,185121,0,0,306970,2772368,25.058427,121.564656
文山區,臺北市文山區興隆路二段203巷51~100號,19.69,10108,83.27,8160000,97989,0,0,305259,2766206,25.002861,121.547451
文山區,臺北市文山區木柵路二段109巷25弄101~150號,77.44,10108,127.01,11700000,92119,0,0,306733,2764785,24.989977,121.561995
文山區,臺北市文山區景華街176巷51~100號,48.53,10108,89.16,11100000,124491,0,0,305490,2765398,24.995558,121.549707
文山區,臺北市文山區政大三街1~50號,15.87,10108,33.46,4350000,130002,0,0,308759,2764347,24.985946,121.582045
文山區,臺北市文山區辛亥路四段77巷101~150號,79.88,10107,139.66,13500000,96667,0,0,306594,2766941,25.009447,121.560707
文山區,臺北市中正區景福街242巷1~50號,37.78,10108,138.9,14800000,106551,0,0,304466,2765107,24.992968,121.539552
松山區,臺北市松山區民生東路五段151~200號,14.7,10107,121.12,26380000,217793,0,0,306790,2772361,25.058371,121.562872
松山區,臺北市松山區八德路四段601~650號,0.18,10108,14.18,1400000,,14.18,1400000,308022,2771370,25.049377,121.575041
松山區,臺北市松山區南京東路五段286巷1~50號,13.74,10107,56.4,10420000,184752,0,0,307229,2771488,25.050473,121.567187
文山區,臺北市文山區和興路52巷7弄1~50號,21.41,10109,102.54,12000000,117027,0,0,305326,2764157,24.98436,121.548033
文山區,臺北市文山區辛亥路六段21巷1~50號,64.76,10108,146.43,18460000,126069,0,0,305791,2764801,24.990157,121.552665
文山區,臺北市文山區和興路51~100號,11.64,10107,66.66,10700000,160525,0,0,305338,2764196,24.984712,121.548153
文山區,臺北市文山區保儀路13巷1~50號,17.91,10107,206.78,28000000,135412,27.11,0,307549,2764617,24.98843,121.570071
松山區,臺北市松山區南京東路五段250巷36弄1~50號,17.96,10107,95.75,19500000,203661,0,0,307201,2771393,25.049616,121.566905
文山區,臺北市文山區興隆路四段145巷1~50號,44.56,10104,282.27,34200000,121159,82.3,0,306846,2764268,24.985306,121.563093
文山區,臺北市文山區福興路106巷28弄1~50號,17.52,10106,113.02,10650000,94235,0,0,305565,2766614,25.006533,121.550499
文山區,臺北市文山區景興路151~200號,4.89,10108,60.01,5500000,91655,0,0,304879,2765045,24.992393,121.543641
文山區,臺北市文山區興隆路三段207巷12弄1~50號,29.29,10107,116.86,7500000,64177,0,0,306736,2765249,24.994166,121.562044
松山區,臺北市松山區民生東路五段151~200號,5.08,10107,57.82,11500000,198910,0,0,306900,2772370,25.058448,121.563962
松山區,臺北市松山區南京東路五段251~300號,9.78,10108,115.98,19400000,167264,0,0,307260,2771542,25.050959,121.567496
